Year,Geography,TableID,Field,Value,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,Label
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5212.0,55,025,000204,,55025000204,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000204,,55025000204,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000204,,55025000204,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4799.0,55,025,000205,,55025000205,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000205,,55025000205,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000205,,55025000205,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3581.0,55,025,000301,,55025000301,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000301,,55025000301,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,53.0,55,025,000301,,55025000301,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2147.0,55,025,000302,,55025000302,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000302,,55025000302,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000302,,55025000302,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3246.0,55,025,000401,,55025000401,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000401,,55025000401,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,8.0,55,025,000401,,55025000401,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2995.0,55,025,000402,,55025000402,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000402,,55025000402,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,9.0,55,025,000402,,55025000402,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3408.0,55,025,000406,,55025000406,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000406,,55025000406,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000406,,55025000406,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4137.0,55,025,000407,,55025000407,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000407,,55025000407,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,89.0,55,025,000407,,55025000407,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,1934.0,55,025,000408,,55025000408,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000408,,55025000408,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000408,,55025000408,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3922.0,55,025,000409,,55025000409,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000409,,55025000409,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,18.0,55,025,000409,,55025000409,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2095.0,55,025,000410,,55025000410,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000410,,55025000410,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000410,,55025000410,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4968.0,55,025,000501,,55025000501,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000501,,55025000501,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,91.0,55,025,000501,,55025000501,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,6577.0,55,025,000504,,55025000504,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000504,,55025000504,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000504,,55025000504,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3255.0,55,025,000505,,55025000505,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000505,,55025000505,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,20.0,55,025,000505,,55025000505,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3367.0,55,025,000506,,55025000506,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,33.0,55,025,000506,,55025000506,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,85.0,55,025,000506,,55025000506,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4952.0,55,025,000600,,55025000600,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000600,,55025000600,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,251.0,55,025,000600,,55025000600,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2833.0,55,025,000700,,55025000700,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000700,,55025000700,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000700,,55025000700,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3655.0,55,025,000800,,55025000800,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000800,,55025000800,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,7.0,55,025,000800,,55025000800,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2018.0,55,025,000901,,55025000901,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000901,,55025000901,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000901,,55025000901,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5590.0,55,025,000902,,55025000902,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000902,,55025000902,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,5.0,55,025,000902,,55025000902,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2447.0,55,025,001000,,55025001000,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001000,,55025001000,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,001000,,55025001000,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5303.0,55,025,001101,,55025001101,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001101,,55025001101,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,12.0,55,025,001101,,55025001101,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3853.0,55,025,001102,,55025001102,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001102,,55025001102,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,80.0,55,025,001102,,55025001102,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,6389.0,55,025,001200,,55025001200,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001200,,55025001200,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,001200,,55025001200,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2389.0,55,025,001300,,55025001300,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001300,,55025001300,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,001300,,55025001300,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,6210.0,55,025,001401,,55025001401,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,40.0,55,025,001401,,55025001401,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,308.0,55,025,001401,,55025001401,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4794.0,55,025,001402,,55025001402,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,70.0,55,025,001402,,55025001402,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,49.0,55,025,001402,,55025001402,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4528.0,55,025,001404,,55025001404,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001404,,55025001404,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,147.0,55,025,001404,,55025001404,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4111.0,55,025,001405,,55025001405,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001405,,55025001405,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,51.0,55,025,001405,,55025001405,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2363.0,55,025,001501,,55025001501,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001501,,55025001501,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,23.0,55,025,001501,,55025001501,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5450.0,55,025,001502,,55025001502,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001502,,55025001502,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,321.0,55,025,001502,,55025001502,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5028.0,55,025,001603,,55025001603,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001603,,55025001603,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,001603,,55025001603,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5460.0,55,025,001604,,55025001604,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001604,,55025001604,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,1.0,55,025,001604,,55025001604,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3133.0,55,025,001605,,55025001605,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001605,,55025001605,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,50.0,55,025,001605,,55025001605,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,8465.0,55,025,001606,,55025001606,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001606,,55025001606,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,34.0,55,025,001606,,55025001606,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3984.0,55,025,001704,,55025001704,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001704,,55025001704,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,4.0,55,025,001704,,55025001704,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3218.0,55,025,001706,,55025001706,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001706,,55025001706,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,7.0,55,025,001706,,55025001706,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,1580.0,55,025,001707,,55025001707,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001707,,55025001707,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,22.0,55,025,001707,,55025001707,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3414.0,55,025,001802,,55025001802,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001802,,55025001802,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,001802,,55025001802,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4178.0,55,025,001804,,55025001804,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001804,,55025001804,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,77.0,55,025,001804,,55025001804,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4826.0,55,025,001901,,55025001901,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001901,,55025001901,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,68.0,55,025,001901,,55025001901,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3352.0,55,025,001902,,55025001902,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001902,,55025001902,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,001902,,55025001902,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,6059.0,55,025,002000,,55025002000,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002000,,55025002000,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,43.0,55,025,002000,,55025002000,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5097.0,55,025,002100,,55025002100,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002100,,55025002100,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,150.0,55,025,002100,,55025002100,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3850.0,55,025,002200,,55025002200,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002200,,55025002200,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,12.0,55,025,002200,,55025002200,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3319.0,55,025,002301,,55025002301,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002301,,55025002301,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,29.0,55,025,002301,,55025002301,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,1590.0,55,025,002302,,55025002302,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002302,,55025002302,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,002302,,55025002302,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3207.0,55,025,002401,,55025002401,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002401,,55025002401,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,002401,,55025002401,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3856.0,55,025,002402,,55025002402,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002402,,55025002402,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,002402,,55025002402,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,1763.0,55,025,002500,,55025002500,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002500,,55025002500,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,24.0,55,025,002500,,55025002500,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,1844.0,55,025,002601,,55025002601,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002601,,55025002601,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,26.0,55,025,002601,,55025002601,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5362.0,55,025,002602,,55025002602,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002602,,55025002602,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,002602,,55025002602,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4974.0,55,025,002603,,55025002603,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002603,,55025002603,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,119.0,55,025,002603,,55025002603,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2983.0,55,025,002700,,55025002700,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002700,,55025002700,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,28.0,55,025,002700,,55025002700,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2010.0,55,025,002800,,55025002800,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002800,,55025002800,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,20.0,55,025,002800,,55025002800,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3181.0,55,025,002900,,55025002900,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002900,,55025002900,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,88.0,55,025,002900,,55025002900,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4300.0,55,025,003001,,55025003001,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,003001,,55025003001,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,003001,,55025003001,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3715.0,55,025,003002,,55025003002,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,003002,,55025003002,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,81.0,55,025,003002,,55025003002,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5615.0,55,025,003100,,55025003100,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,003100,,55025003100,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,19.0,55,025,003100,,55025003100,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,2203.0,55,025,003200,,55025003200,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,003200,,55025003200,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,22.0,55,025,003200,,55025003200,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,1909.0,55,025,010100,,55025010100,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010100,,55025010100,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010100,,55025010100,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,1165.0,55,025,010200,,55025010200,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010200,,55025010200,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010200,,55025010200,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3847.0,55,025,010300,,55025010300,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010300,,55025010300,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,7.0,55,025,010300,,55025010300,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3081.0,55,025,010400,,55025010400,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010400,,55025010400,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010400,,55025010400,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3654.0,55,025,010501,,55025010501,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010501,,55025010501,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010501,,55025010501,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,4886.0,55,025,010503,,55025010503,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010503,,55025010503,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010503,,55025010503,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,3691.0,55,025,010504,,55025010504,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010504,,55025010504,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,4.0,55,025,010504,,55025010504,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,5223.0,55,025,010600,,55025010600,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010600,,55025010600,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,34.0,55,025,010600,,55025010600,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,6113.0,55,025,010701,,55025010701,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010701,,55025010701,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010701,,55025010701,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,10036.0,55,025,010702,,55025010702,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010702,,55025010702,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,36.0,55,025,010702,,55025010702,Other Language Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_001E,6366.0,55,025,010801,,55025010801,Total Population 5 Years and Over
2023,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010801,,55025010801,Spanish Speakers: Speak English Less Than Very Well
2023,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010801,,55025010801,Other Language Speakers: Speak English Less Than Very Well
